"Subject.Number" "Activity.ID" "Activity" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"153" 26 3 "WALKING_DOWNSTAIRS" 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.075101684668 -0.15317202912 -0.3345099466 -0.4722007526 0.14700167906 0.14700167906 -0.111303956316 -0.296158291686 -0.463140795 0.005749436614 -0.067941075972 -0.39299065312 -0.4894973794
"154" 26 4 "SITTING" -0.953079994102564 -0.953079994102564 -0.990898435769231 -0.954052945897436 -0.994466446282051 -0.952411043717949 -0.989481942820513 -0.97646387 -0.993985447564103 -0.933602783410256 -0.933602783410256 -0.989986111666667 -0.964742022307692 -0.994033207051282 -0.934587699141026 -0.989521272820513 -0.963650652307692 -0.99420976974359
"155" 26 5 "STANDING" -0.968511694324324 -0.968511694324324 -0.986985213648649 -0.968673955540541 -0.98854482527027 -0.970605250405405 -0.98287688945946 -0.972333108648649 -0.985762255540541 -0.962697299189189 -0.962697299189189 -0.982626252972973 -0.962653585540541 -0.984253792432432 -0.963909299324324 -0.981129312702703 -0.962967605810811 -0.983313996081081
"156" 26 6 "LAYING" -0.976785042368421 -0.976785042368421 -0.989970604210526 -0.951863594736842 -0.99219798 -0.969269114078947 -0.989138184473684 -0.974305179605263 -0.990430914078947 -0.964355190394737 -0.964355190394737 -0.989101949473684 -0.965676821973684 -0.989917354473684 -0.966576631710526 -0.987901463289474 -0.96613921868421 -0.989628012236842
"157" 27 1 "WALKING" -0.238853875263158 -0.238853875263158 -0.230500549298246 -0.396638753684211 -0.562587199473684 -0.327229405789474 -0.259934013157895 -0.519451704035088 -0.623288199649123 -0.407355787017544 -0.407355787017544 -0.266138940350877 -0.482452355789474 -0.618718628596491 -0.550392604912281 -0.279732022017544 -0.546888146491228 -0.639242384210526
"158" 27 2 "WALKING_UPSTAIRS" -0.160589355980392 -0.160589355980392 -0.479067422156863 -0.286145719598039 -0.699895090784314 -0.393928937058824 -0.460770277843137 -0.607667730196078 -0.71917980372549 -0.37994878627451 -0.37994878627451 -0.464610567058824 -0.501775426447059 -0.724671165490196 -0.468707734509804 -0.473011558823529 -0.523335975411765 -0.751714312941177
"159" 27 3 "WALKING_DOWNSTAIRS" 0.108071382861364 0.108071382861364 -0.115421210625 -0.164783206536364 -0.440546586136364 0.149816459227273 0.010857564025 -0.359113724772727 -0.46777776875 0.121176277863636 0.121176277863636 -0.0386367422818182 -0.307952089840909 -0.465807533547727 -0.071212004425 -0.113625944990909 -0.397984195568182 -0.502831373477273
"160" 27 4 "SITTING" -0.979481668857143 -0.979481668857143 -0.989467178285714 -0.963565474 -0.994034710714286 -0.974766466714286 -0.988773269428571 -0.979482820857143 -0.992390264285714 -0.969526674714286 -0.969526674714286 -0.989200539571429 -0.970782132714286 -0.992112829571429 -0.970885296857143 -0.988531651142857 -0.970528266285714 -0.991967776285714
"161" 27 5 "STANDING" -0.972753287375 -0.972753287375 -0.985347620125 -0.968702956625 -0.989532103875 -0.973186182375 -0.984151646 -0.975525565625 -0.98941848275 -0.9663601145 -0.9663601145 -0.98415908975 -0.965693334 -0.988819784 -0.967529105125 -0.983022277625 -0.96540017025 -0.988579092
"162" 27 6 "LAYING" -0.982091652162162 -0.982091652162162 -0.988372773648649 -0.966917594459459 -0.994355043783784 -0.981389017702703 -0.988098902567568 -0.979890667972973 -0.993563778648649 -0.978920176216216 -0.978920176216216 -0.988586771351351 -0.971915732837838 -0.993484313243243 -0.980296339054054 -0.988174859594595 -0.971806236756757 -0.993552299324324
"163" 28 1 "WALKING" -0.1806660203 -0.1806660203 -0.299223359444444 -0.310775945814815 -0.546248758518519 -0.352156841666667 -0.360811456296296 -0.514602424814815 -0.595965103703704 -0.39269402 -0.39269402 -0.390449724259259 -0.460511661296296 -0.579861194259259 -0.511573670555556 -0.436273009814815 -0.516811574074074 -0.589071730555556
"164" 28 2 "WALKING_UPSTAIRS" -0.186240503960784 -0.186240503960784 -0.388086248235294 -0.263415282690196 -0.620279797647059 -0.213519364760784 -0.294433415745098 -0.534835409607843 -0.662505819411765 -0.211928666470588 -0.211928666470588 -0.325362338235294 -0.476923344705882 -0.670132120784314 -0.334626168823529 -0.374495907647059 -0.528187016862745 -0.70485275745098
"165" 28 3 "WALKING_DOWNSTAIRS" 0.104359216580435 0.104359216580435 -0.0707560279130435 -0.068246324026087 -0.340417305565217 0.188840007695652 -0.0128823827326087 -0.223354793921739 -0.396720714347826 0.135465563932609 0.135465563932609 -0.0418872609934783 -0.22448414468913 -0.407132335434783 -0.074058597676087 -0.0883598523695652 -0.362903836717391 -0.464722244347826
"166" 28 4 "SITTING" -0.955789708611111 -0.955789708611111 -0.973274366805556 -0.955175567083333 -0.981213159305556 -0.953928124027778 -0.969178686666667 -0.960297525 -0.979465868888889 -0.947782703333333 -0.947782703333333 -0.970301646111111 -0.951065984027778 -0.978441918333333 -0.952281424444444 -0.970823336388889 -0.953534292638889 -0.97839537
"167" 28 5 "STANDING" -0.92547165164557 -0.92547165164557 -0.959551987468354 -0.894242469620253 -0.959681019113924 -0.929146479367089 -0.952727765189873 -0.909652436329114 -0.958758576835443 -0.917658334177215 -0.917658334177215 -0.954068391518987 -0.876917545696203 -0.956266480126582 -0.923857158227848 -0.954963155316456 -0.878459662025316 -0.955983424556962
"168" 28 6 "LAYING" -0.95811223025 -0.95811223025 -0.978455341875 -0.93710692125 -0.978220270625 -0.961035587625 -0.9734362485 -0.944218369375 -0.971830582375 -0.9545740295 -0.9545740295 -0.973312647875 -0.928940913375 -0.96977327725 -0.95756401875 -0.972336128625 -0.931675004125 -0.96931982125
"169" 29 1 "WALKING" -0.0955213393716981 -0.0955213393716981 -0.240231677415094 -0.28057326754717 -0.506242118113208 -0.235683305566038 -0.108978206490566 -0.416817853396226 -0.628501115849057 -0.262695063584906 -0.262695063584906 -0.133036273622642 -0.358814096603774 -0.612222937169811 -0.393257505471698 -0.169506499226415 -0.429156830566038 -0.618667722641509
"170" 29 2 "WALKING_UPSTAIRS" 0.00834360271428571 0.00834360271428571 -0.344324833061224 0.0439627677608163 -0.617340803061225 -0.108306402963265 -0.239108046693878 -0.357213897032653 -0.697454553061225 -0.0414696051693878 -0.0414696051693878 -0.254485176020408 -0.0800476153673469 -0.712846318367347 -0.155993755897959 -0.280583556530612 -0.074331469755102 -0.756464186122449
"171" 29 3 "WALKING_DOWNSTAIRS" 0.103705165666667 0.103705165666667 -0.138637624454167 -0.122968108816667 -0.539174456458333 0.115973968158333 0.000448896304791667 -0.381459881875 -0.596578626041667 0.1344811501875 0.1344811501875 -0.0307693372041667 -0.26740979843125 -0.59705704875 -0.0330868111229167 -0.0797714324854167 -0.323024575098542 -0.626675982083333
"172" 29 4 "SITTING" -0.978017021833333 -0.978017021833333 -0.990719807666667 -0.962377332166667 -0.995392308166667 -0.973346531833333 -0.990093703833333 -0.980269425833333 -0.995063049 -0.9692903165 -0.9692903165 -0.990531729333333 -0.971578024666667 -0.994905344 -0.971218019833333 -0.989822909333333 -0.971011373 -0.994742028
"173" 29 5 "STANDING" -0.984745318923077 -0.984745318923077 -0.990785419538462 -0.980657340461539 -0.992144698923077 -0.984548094769231 -0.989793892615385 -0.980879722923077 -0.991672052 -0.981745712923077 -0.981745712923077 -0.990495689538462 -0.975358665384615 -0.991453632153846 -0.982247716 -0.990327934615385 -0.975938728769231 -0.991516778307692
"174" 29 6 "LAYING" -0.986493196666667 -0.986493196666667 -0.992725367826087 -0.971923623043478 -0.997322526811594 -0.986800645362319 -0.993998275797101 -0.98400134173913 -0.997617389275362 -0.981572147681159 -0.981572147681159 -0.994646916811594 -0.977040093043478 -0.997666071594203 -0.981599783623188 -0.994366667681159 -0.976679046231884 -0.99758523057971
"175" 30 1 "WALKING" -0.195140032969231 -0.195140032969231 -0.352111713846154 -0.0229640797463077 -0.472068729846154 -0.342363772923077 -0.347180134692308 -0.358344356 -0.547621753230769 -0.359873411538462 -0.359873411538462 -0.353751020923077 -0.266845731292308 -0.546977272307692 -0.469852794923077 -0.366537416615385 -0.331541740923077 -0.578580044615385
"176" 30 2 "WALKING_UPSTAIRS" -0.137627857227385 -0.137627857227385 -0.596600099538461 -0.113608367276923 -0.718780256769231 -0.400588353846154 -0.549784890615385 -0.449150735076923 -0.773974451846154 -0.327410815861538 -0.327410815861538 -0.561837706461538 -0.169293534323077 -0.774439096769231 -0.394508080769231 -0.580878133230769 -0.151472278383077 -0.791349425076923
"177" 30 3 "WALKING_DOWNSTAIRS" -0.0373901122469355 -0.0373901122469355 -0.293738801622581 -0.095537320533871 -0.574337006451613 0.00410151034354839 -0.125961400367742 -0.356772347348871 -0.617578814032258 -0.0135771208822581 -0.0135771208822581 -0.125283184512903 -0.208267542032258 -0.617662073548387 -0.178535173268548 -0.133124304612577 -0.252361882572581 -0.645503942419355
"178" 30 4 "SITTING" -0.957487221451613 -0.957487221451613 -0.987799055645161 -0.955847323870968 -0.993737388225806 -0.959923388064516 -0.985826330967742 -0.973876282903226 -0.991750682096774 -0.942901466612903 -0.942901466612903 -0.98605764 -0.960641288225806 -0.991280225 -0.943543732580645 -0.985294959032258 -0.959513937258065 -0.990946424516129
"179" 30 5 "STANDING" -0.930573574915254 -0.930573574915254 -0.971225190169491 -0.913890564915254 -0.972995273898305 -0.932047450677966 -0.953357615932203 -0.917449417288136 -0.959242165084746 -0.916570441355932 -0.916570441355932 -0.950762271186441 -0.887247636779661 -0.955995671864407 -0.921733233050847 -0.946639846949153 -0.888872227966102 -0.955008564237288
"180" 30 6 "LAYING" -0.969829984285714 -0.969829984285714 -0.97923282 -0.962284921142857 -0.985086413428571 -0.962840820428571 -0.969949269571429 -0.962001199 -0.977821335571429 -0.960167907285714 -0.960167907285714 -0.969642290285714 -0.951264441 -0.976177142571429 -0.964051810714286 -0.968087778 -0.952644449285714 -0.975481548714286
